ID,"Date and time",Level,"Network ID","Site ID","Nome de usuário",IP,Event,Details,"Stack trace"
29,1699550067,info,1,1,internit,200.202.107.36,successful_login,"{""successful_login"":{""username"":""internit""}}","a:11:{i:0;a:6:{s:4:""file"";s:69:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/class-wp-hook.php"";s:4:""line"";i:310;s:8:""function"";s:12:""record_event"";s:5:""class"";s:33:""AIOWPSecurity_Audit_Event_Handler"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:1;a:6:{s:4:""file"";s:69:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/class-wp-hook.php"";s:4:""line"";i:334;s:8:""function"";s:13:""apply_filters"";s:5:""class"";s:7:""WP_Hook"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:2;a:6:{s:4:""file"";s:62:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/plugin.php"";s:4:""line"";i:517;s:8:""function"";s:9:""do_action"";s:5:""class"";s:7:""WP_Hook"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:3;a:4:{s:4:""file"";s:131:""/home4/alfaco63/admin.alfarealty.com.br/wp-content/plugins/all-in-one-wp-security-and-firewall/classes/wp-security-audit-events.php"";s:4:""line"";i:546;s:8:""function"";s:9:""do_action"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:4;a:6:{s:4:""file"";s:129:""/home4/alfaco63/admin.alfarealty.com.br/wp-content/plugins/all-in-one-wp-security-and-firewall/classes/wp-security-user-login.php"";s:4:""line"";i:582;s:8:""function"";s:22:""event_successful_login"";s:5:""class"";s:26:""AIOWPSecurity_Audit_Events"";s:4:""type"";s:2:""::"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:5;a:6:{s:4:""file"";s:129:""/home4/alfaco63/admin.alfarealty.com.br/wp-content/plugins/all-in-one-wp-security-and-firewall/classes/wp-security-user-login.php"";s:4:""line"";i:618;s:8:""function"";s:21:""update_login_activity"";s:5:""class"";s:24:""AIOWPSecurity_User_Login"";s:4:""type"";s:2:""::"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:6;a:6:{s:4:""file"";s:69:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/class-wp-hook.php"";s:4:""line"";i:310;s:8:""function"";s:23:""wp_login_action_handler"";s:5:""class"";s:24:""AIOWPSecurity_User_Login"";s:4:""type"";s:2:""::"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:7;a:6:{s:4:""file"";s:69:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/class-wp-hook.php"";s:4:""line"";i:334;s:8:""function"";s:13:""apply_filters"";s:5:""class"";s:7:""WP_Hook"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:8;a:6:{s:4:""file"";s:62:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/plugin.php"";s:4:""line"";i:517;s:8:""function"";s:9:""do_action"";s:5:""class"";s:7:""WP_Hook"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:9;a:4:{s:4:""file"";s:60:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/user.php"";s:4:""line"";i:121;s:8:""function"";s:9:""do_action"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:10;a:4:{s:4:""file"";s:52:""/home4/alfaco63/admin.alfarealty.com.br/wp-login.php"";s:4:""line"";i:1241;s:8:""function"";s:9:""wp_signon"";s:4:""args"";a:1:{i:0;s:0:"""";}}}"
28,1699545872,info,1,1,internit,177.17.242.145,successful_login,"{""successful_login"":{""username"":""internit""}}","a:11:{i:0;a:6:{s:4:""file"";s:69:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/class-wp-hook.php"";s:4:""line"";i:310;s:8:""function"";s:12:""record_event"";s:5:""class"";s:33:""AIOWPSecurity_Audit_Event_Handler"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:1;a:6:{s:4:""file"";s:69:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/class-wp-hook.php"";s:4:""line"";i:334;s:8:""function"";s:13:""apply_filters"";s:5:""class"";s:7:""WP_Hook"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:2;a:6:{s:4:""file"";s:62:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/plugin.php"";s:4:""line"";i:517;s:8:""function"";s:9:""do_action"";s:5:""class"";s:7:""WP_Hook"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:3;a:4:{s:4:""file"";s:131:""/home4/alfaco63/admin.alfarealty.com.br/wp-content/plugins/all-in-one-wp-security-and-firewall/classes/wp-security-audit-events.php"";s:4:""line"";i:546;s:8:""function"";s:9:""do_action"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:4;a:6:{s:4:""file"";s:129:""/home4/alfaco63/admin.alfarealty.com.br/wp-content/plugins/all-in-one-wp-security-and-firewall/classes/wp-security-user-login.php"";s:4:""line"";i:582;s:8:""function"";s:22:""event_successful_login"";s:5:""class"";s:26:""AIOWPSecurity_Audit_Events"";s:4:""type"";s:2:""::"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:5;a:6:{s:4:""file"";s:129:""/home4/alfaco63/admin.alfarealty.com.br/wp-content/plugins/all-in-one-wp-security-and-firewall/classes/wp-security-user-login.php"";s:4:""line"";i:618;s:8:""function"";s:21:""update_login_activity"";s:5:""class"";s:24:""AIOWPSecurity_User_Login"";s:4:""type"";s:2:""::"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:6;a:6:{s:4:""file"";s:69:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/class-wp-hook.php"";s:4:""line"";i:310;s:8:""function"";s:23:""wp_login_action_handler"";s:5:""class"";s:24:""AIOWPSecurity_User_Login"";s:4:""type"";s:2:""::"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:7;a:6:{s:4:""file"";s:69:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/class-wp-hook.php"";s:4:""line"";i:334;s:8:""function"";s:13:""apply_filters"";s:5:""class"";s:7:""WP_Hook"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:8;a:6:{s:4:""file"";s:62:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/plugin.php"";s:4:""line"";i:517;s:8:""function"";s:9:""do_action"";s:5:""class"";s:7:""WP_Hook"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:9;a:4:{s:4:""file"";s:60:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/user.php"";s:4:""line"";i:121;s:8:""function"";s:9:""do_action"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:10;a:4:{s:4:""file"";s:52:""/home4/alfaco63/admin.alfarealty.com.br/wp-login.php"";s:4:""line"";i:1241;s:8:""function"";s:9:""wp_signon"";s:4:""args"";a:1:{i:0;s:0:"""";}}}"
27,1699455808,info,1,1,internit,200.202.107.135,successful_login,"{""successful_login"":{""username"":""internit""}}","a:11:{i:0;a:6:{s:4:""file"";s:69:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/class-wp-hook.php"";s:4:""line"";i:310;s:8:""function"";s:12:""record_event"";s:5:""class"";s:33:""AIOWPSecurity_Audit_Event_Handler"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:1;a:6:{s:4:""file"";s:69:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/class-wp-hook.php"";s:4:""line"";i:334;s:8:""function"";s:13:""apply_filters"";s:5:""class"";s:7:""WP_Hook"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:2;a:6:{s:4:""file"";s:62:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/plugin.php"";s:4:""line"";i:517;s:8:""function"";s:9:""do_action"";s:5:""class"";s:7:""WP_Hook"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:3;a:4:{s:4:""file"";s:131:""/home4/alfaco63/admin.alfarealty.com.br/wp-content/plugins/all-in-one-wp-security-and-firewall/classes/wp-security-audit-events.php"";s:4:""line"";i:546;s:8:""function"";s:9:""do_action"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:4;a:6:{s:4:""file"";s:129:""/home4/alfaco63/admin.alfarealty.com.br/wp-content/plugins/all-in-one-wp-security-and-firewall/classes/wp-security-user-login.php"";s:4:""line"";i:582;s:8:""function"";s:22:""event_successful_login"";s:5:""class"";s:26:""AIOWPSecurity_Audit_Events"";s:4:""type"";s:2:""::"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:5;a:6:{s:4:""file"";s:129:""/home4/alfaco63/admin.alfarealty.com.br/wp-content/plugins/all-in-one-wp-security-and-firewall/classes/wp-security-user-login.php"";s:4:""line"";i:618;s:8:""function"";s:21:""update_login_activity"";s:5:""class"";s:24:""AIOWPSecurity_User_Login"";s:4:""type"";s:2:""::"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:6;a:6:{s:4:""file"";s:69:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/class-wp-hook.php"";s:4:""line"";i:310;s:8:""function"";s:23:""wp_login_action_handler"";s:5:""class"";s:24:""AIOWPSecurity_User_Login"";s:4:""type"";s:2:""::"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:7;a:6:{s:4:""file"";s:69:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/class-wp-hook.php"";s:4:""line"";i:334;s:8:""function"";s:13:""apply_filters"";s:5:""class"";s:7:""WP_Hook"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:8;a:6:{s:4:""file"";s:62:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/plugin.php"";s:4:""line"";i:517;s:8:""function"";s:9:""do_action"";s:5:""class"";s:7:""WP_Hook"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:9;a:4:{s:4:""file"";s:60:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/user.php"";s:4:""line"";i:121;s:8:""function"";s:9:""do_action"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:10;a:4:{s:4:""file"";s:52:""/home4/alfaco63/admin.alfarealty.com.br/wp-login.php"";s:4:""line"";i:1241;s:8:""function"";s:9:""wp_signon"";s:4:""args"";a:1:{i:0;s:0:"""";}}}"
26,1699450457,info,1,1,internit,179.179.221.63,successful_login,"{""successful_login"":{""username"":""internit""}}","a:11:{i:0;a:6:{s:4:""file"";s:69:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/class-wp-hook.php"";s:4:""line"";i:310;s:8:""function"";s:12:""record_event"";s:5:""class"";s:33:""AIOWPSecurity_Audit_Event_Handler"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:1;a:6:{s:4:""file"";s:69:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/class-wp-hook.php"";s:4:""line"";i:334;s:8:""function"";s:13:""apply_filters"";s:5:""class"";s:7:""WP_Hook"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:2;a:6:{s:4:""file"";s:62:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/plugin.php"";s:4:""line"";i:517;s:8:""function"";s:9:""do_action"";s:5:""class"";s:7:""WP_Hook"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:3;a:4:{s:4:""file"";s:131:""/home4/alfaco63/admin.alfarealty.com.br/wp-content/plugins/all-in-one-wp-security-and-firewall/classes/wp-security-audit-events.php"";s:4:""line"";i:546;s:8:""function"";s:9:""do_action"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:4;a:6:{s:4:""file"";s:129:""/home4/alfaco63/admin.alfarealty.com.br/wp-content/plugins/all-in-one-wp-security-and-firewall/classes/wp-security-user-login.php"";s:4:""line"";i:582;s:8:""function"";s:22:""event_successful_login"";s:5:""class"";s:26:""AIOWPSecurity_Audit_Events"";s:4:""type"";s:2:""::"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:5;a:6:{s:4:""file"";s:129:""/home4/alfaco63/admin.alfarealty.com.br/wp-content/plugins/all-in-one-wp-security-and-firewall/classes/wp-security-user-login.php"";s:4:""line"";i:618;s:8:""function"";s:21:""update_login_activity"";s:5:""class"";s:24:""AIOWPSecurity_User_Login"";s:4:""type"";s:2:""::"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:6;a:6:{s:4:""file"";s:69:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/class-wp-hook.php"";s:4:""line"";i:310;s:8:""function"";s:23:""wp_login_action_handler"";s:5:""class"";s:24:""AIOWPSecurity_User_Login"";s:4:""type"";s:2:""::"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:7;a:6:{s:4:""file"";s:69:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/class-wp-hook.php"";s:4:""line"";i:334;s:8:""function"";s:13:""apply_filters"";s:5:""class"";s:7:""WP_Hook"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:8;a:6:{s:4:""file"";s:62:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/plugin.php"";s:4:""line"";i:517;s:8:""function"";s:9:""do_action"";s:5:""class"";s:7:""WP_Hook"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:9;a:4:{s:4:""file"";s:60:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/user.php"";s:4:""line"";i:121;s:8:""function"";s:9:""do_action"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:10;a:4:{s:4:""file"";s:52:""/home4/alfaco63/admin.alfarealty.com.br/wp-login.php"";s:4:""line"";i:1241;s:8:""function"";s:9:""wp_signon"";s:4:""args"";a:1:{i:0;s:0:"""";}}}"
22,1699431248,info,1,1,,162.241.62.75,translation_updated,"{""translation_updated"":{""language"":""pt_BR"",""type"":""plugin"",""slug"":""contact-form-7"",""version"":""5.8.2""}}","a:20:{i:0;a:6:{s:4:""file"";s:69:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/class-wp-hook.php"";s:4:""line"";i:310;s:8:""function"";s:12:""record_event"";s:5:""class"";s:33:""AIOWPSecurity_Audit_Event_Handler"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:1;a:6:{s:4:""file"";s:69:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/class-wp-hook.php"";s:4:""line"";i:334;s:8:""function"";s:13:""apply_filters"";s:5:""class"";s:7:""WP_Hook"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:2;a:6:{s:4:""file"";s:62:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/plugin.php"";s:4:""line"";i:517;s:8:""function"";s:9:""do_action"";s:5:""class"";s:7:""WP_Hook"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:3;a:4:{s:4:""file"";s:131:""/home4/alfaco63/admin.alfarealty.com.br/wp-content/plugins/all-in-one-wp-security-and-firewall/classes/wp-security-audit-events.php"";s:4:""line"";i:409;s:8:""function"";s:9:""do_action"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:4;a:6:{s:4:""file"";s:69:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/class-wp-hook.php"";s:4:""line"";i:310;s:8:""function"";s:19:""translation_updated"";s:5:""class"";s:26:""AIOWPSecurity_Audit_Events"";s:4:""type"";s:2:""::"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:5;a:6:{s:4:""file"";s:69:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/class-wp-hook.php"";s:4:""line"";i:334;s:8:""function"";s:13:""apply_filters"";s:5:""class"";s:7:""WP_Hook"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:6;a:6:{s:4:""file"";s:62:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/plugin.php"";s:4:""line"";i:517;s:8:""function"";s:9:""do_action"";s:5:""class"";s:7:""WP_Hook"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:7;a:4:{s:4:""file"";s:90:""/home4/alfaco63/admin.alfarealty.com.br/wp-admin/includes/class-language-pack-upgrader.php"";s:4:""line"";i:280;s:8:""function"";s:9:""do_action"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:8;a:6:{s:4:""file"";s:90:""/home4/alfaco63/admin.alfarealty.com.br/wp-admin/includes/class-language-pack-upgrader.php"";s:4:""line"";i:140;s:8:""function"";s:12:""bulk_upgrade"";s:5:""class"";s:22:""Language_Pack_Upgrader"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:9;a:6:{s:4:""file"";s:88:""/home4/alfaco63/admin.alfarealty.com.br/wp-admin/includes/class-wp-automatic-updater.php"";s:4:""line"";i:450;s:8:""function"";s:7:""upgrade"";s:5:""class"";s:22:""Language_Pack_Upgrader"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:10;a:6:{s:4:""file"";s:88:""/home4/alfaco63/admin.alfarealty.com.br/wp-admin/includes/class-wp-automatic-updater.php"";s:4:""line"";i:577;s:8:""function"";s:6:""update"";s:5:""class"";s:20:""WP_Automatic_Updater"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:11;a:6:{s:4:""file"";s:62:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/update.php"";s:4:""line"";i:852;s:8:""function"";s:3:""run"";s:5:""class"";s:20:""WP_Automatic_Updater"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:12;a:4:{s:4:""file"";s:69:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/class-wp-hook.php"";s:4:""line"";i:310;s:8:""function"";s:20:""wp_maybe_auto_update"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:13;a:6:{s:4:""file"";s:69:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/class-wp-hook.php"";s:4:""line"";i:334;s:8:""function"";s:13:""apply_filters"";s:5:""class"";s:7:""WP_Hook"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:14;a:6:{s:4:""file"";s:62:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/plugin.php"";s:4:""line"";i:517;s:8:""function"";s:9:""do_action"";s:5:""class"";s:7:""WP_Hook"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:15;a:4:{s:4:""file"";s:62:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/update.php"";s:4:""line"";i:292;s:8:""function"";s:9:""do_action"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:16;a:4:{s:4:""file"";s:69:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/class-wp-hook.php"";s:4:""line"";i:310;s:8:""function"";s:16:""wp_version_check"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:17;a:6:{s:4:""file"";s:69:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/class-wp-hook.php"";s:4:""line"";i:334;s:8:""function"";s:13:""apply_filters"";s:5:""class"";s:7:""WP_Hook"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:18;a:6:{s:4:""file"";s:62:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/plugin.php"";s:4:""line"";i:565;s:8:""function"";s:9:""do_action"";s:5:""class"";s:7:""WP_Hook"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:19;a:4:{s:4:""file"";s:51:""/home4/alfaco63/admin.alfarealty.com.br/wp-cron.php"";s:4:""line"";i:191;s:8:""function"";s:19:""do_action_ref_array"";s:4:""args"";a:1:{i:0;s:0:"""";}}}"
23,1699431248,info,1,1,,162.241.62.75,translation_updated,"{""translation_updated"":{""language"":""pt_BR"",""type"":""plugin"",""slug"":""hello-dolly"",""version"":""1.7.2""}}","a:20:{i:0;a:6:{s:4:""file"";s:69:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/class-wp-hook.php"";s:4:""line"";i:310;s:8:""function"";s:12:""record_event"";s:5:""class"";s:33:""AIOWPSecurity_Audit_Event_Handler"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:1;a:6:{s:4:""file"";s:69:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/class-wp-hook.php"";s:4:""line"";i:334;s:8:""function"";s:13:""apply_filters"";s:5:""class"";s:7:""WP_Hook"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:2;a:6:{s:4:""file"";s:62:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/plugin.php"";s:4:""line"";i:517;s:8:""function"";s:9:""do_action"";s:5:""class"";s:7:""WP_Hook"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:3;a:4:{s:4:""file"";s:131:""/home4/alfaco63/admin.alfarealty.com.br/wp-content/plugins/all-in-one-wp-security-and-firewall/classes/wp-security-audit-events.php"";s:4:""line"";i:409;s:8:""function"";s:9:""do_action"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:4;a:6:{s:4:""file"";s:69:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/class-wp-hook.php"";s:4:""line"";i:310;s:8:""function"";s:19:""translation_updated"";s:5:""class"";s:26:""AIOWPSecurity_Audit_Events"";s:4:""type"";s:2:""::"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:5;a:6:{s:4:""file"";s:69:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/class-wp-hook.php"";s:4:""line"";i:334;s:8:""function"";s:13:""apply_filters"";s:5:""class"";s:7:""WP_Hook"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:6;a:6:{s:4:""file"";s:62:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/plugin.php"";s:4:""line"";i:517;s:8:""function"";s:9:""do_action"";s:5:""class"";s:7:""WP_Hook"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:7;a:4:{s:4:""file"";s:90:""/home4/alfaco63/admin.alfarealty.com.br/wp-admin/includes/class-language-pack-upgrader.php"";s:4:""line"";i:280;s:8:""function"";s:9:""do_action"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:8;a:6:{s:4:""file"";s:90:""/home4/alfaco63/admin.alfarealty.com.br/wp-admin/includes/class-language-pack-upgrader.php"";s:4:""line"";i:140;s:8:""function"";s:12:""bulk_upgrade"";s:5:""class"";s:22:""Language_Pack_Upgrader"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:9;a:6:{s:4:""file"";s:88:""/home4/alfaco63/admin.alfarealty.com.br/wp-admin/includes/class-wp-automatic-updater.php"";s:4:""line"";i:450;s:8:""function"";s:7:""upgrade"";s:5:""class"";s:22:""Language_Pack_Upgrader"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:10;a:6:{s:4:""file"";s:88:""/home4/alfaco63/admin.alfarealty.com.br/wp-admin/includes/class-wp-automatic-updater.php"";s:4:""line"";i:577;s:8:""function"";s:6:""update"";s:5:""class"";s:20:""WP_Automatic_Updater"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:11;a:6:{s:4:""file"";s:62:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/update.php"";s:4:""line"";i:852;s:8:""function"";s:3:""run"";s:5:""class"";s:20:""WP_Automatic_Updater"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:12;a:4:{s:4:""file"";s:69:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/class-wp-hook.php"";s:4:""line"";i:310;s:8:""function"";s:20:""wp_maybe_auto_update"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:13;a:6:{s:4:""file"";s:69:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/class-wp-hook.php"";s:4:""line"";i:334;s:8:""function"";s:13:""apply_filters"";s:5:""class"";s:7:""WP_Hook"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:14;a:6:{s:4:""file"";s:62:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/plugin.php"";s:4:""line"";i:517;s:8:""function"";s:9:""do_action"";s:5:""class"";s:7:""WP_Hook"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:15;a:4:{s:4:""file"";s:62:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/update.php"";s:4:""line"";i:292;s:8:""function"";s:9:""do_action"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:16;a:4:{s:4:""file"";s:69:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/class-wp-hook.php"";s:4:""line"";i:310;s:8:""function"";s:16:""wp_version_check"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:17;a:6:{s:4:""file"";s:69:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/class-wp-hook.php"";s:4:""line"";i:334;s:8:""function"";s:13:""apply_filters"";s:5:""class"";s:7:""WP_Hook"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:18;a:6:{s:4:""file"";s:62:""/home4/alfaco63/admin.alfarealty.com.br/wp-includes/plugin.php"";s:4:""line"";i:565;s:8:""function"";s:9:""do_action"";s:5:""class"";s:7:""WP_Hook"";s:4:""type"";s:2:""->"";s:4:""args"";a:1:{i:0;s:0:"""";}}i:19;a:4:{s:4:""file"";s:51:""/home4/alfaco63/admin.alfarealty.com.br/wp-cron.php"";s:4:""line"";i:191;s:8:""function"";s:19:""do_action_ref_array"";s:4:""args"";a:1:{i:0;s:0:"""";}}}"
